participant,Subject,consent_1,gender_1,age_1,Need_control_1,Need_control_2,Need_control_3,Need_control_4,Need_control_5,Need_control_6,Need_control_7,Need_control_8,Need_control_9,Need_control_10,Need_control_11,Need_control_12,Need_control_13,Need_control_14,Need_control_15,Need_control_16,Need_control_17,Need_control_18,Need_control_19,Need_control_20,CQ,Video,Prediction,Control,Anthro_1,Anthro_2,Anthro_3,Anthro_4,Anthro_5,Anthro_6,Anthro_7,Anthro_8,Anthro_9,Anthro_10,Anthro_11,Anthro_12,Anthro_13,Anthro_14,Anthro_15,Anthro_16,Anthro_17,Anthro_18,Anthro_19,Anthro_20,Anthro_21,Anthro_22,Anthro_23,video1_1,predict1_1,control1_1,anthro1_1,anthro1_2,anthro1_3,anthro1_4,anthro1_5,anthro1_6,anthro1_7,anthro1_8,anthro1_9,anthro1_10,anthro1_11,anthro1_13,anthro1_14,anthro1_15,anthro1_16,anthro1_17,anthro1_18,anthro1_19,anthro1_20,anthro1_21,anthro1_22,anthro1_23,anthro1_24,video2_1,predict2_1,control2_1,anthro2_1,anthro2_2,anthro2_3,anthro2_4,anthro2_5,anthro2_6,anthro2_7,anthro2_8,anthro2_9,anthro2_10,anthro2_11,anthro2_12,anthro2_13,anthro2_14,anthro2_15,anthro2_16,anthro2_17,anthro2_18,anthro2_19,anthro2_20,anthro2_21,anthro2_22,anthro2_23,video3_1,predict3_1,control3_1,anthro3_1,anthro3_2,anthro3_3,anthro3_4,anthro3_5,anthro3_6,anthro3_7,anthro3_8,anthro3_9,anthro3_10,anthro3_11,anthro3_12,anthro3_13,anthro3_14,anthro3_15,anthro3_16,anthro3_17,anthro3_18,anthro3_19,anthro3_20,anthro3_21,anthro3_22,anthro3_23,video4_1,predict4_1,control4_1,anthro4_1,anthro4_2,anthro4_3,anthro4_4,anthro4_5,anthro4_6,anthro4_7,anthro4_8,anthro4_9,anthro4_10,anthro4_11,anthro4_12,anthro4_13,anthro4_14,anthro4_15,anthro4_16,anthro4_17,anthro4_18,anthro4_19,anthro4_20,anthro4_21,anthro4_22,anthro4_23,comments_1,TIME_start,TIME_end,TIME_total
s.3013c463-08e8-4ccc-b07e-fd7c91c61f94.txt,81,1,2,31,7,7,1,4,4,5,7,7,7,4,6,4,5,7,4,4,3,4,7,7,3,4,1,6,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,5,1,1,1,4,1,6,1,6,1,3,1,1,3,5,1,,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,5,1,1,3,2,1,,5,2,1,1,1,1,1,1,1,3,1,1,1,3,1,5,1,5,1,5,1,1,1,1,1,,1,6,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,,2023-04-01-18-23,2023-04-01-18-38,15
s.3013c463-08e8-4ccc-b07e-fd7c91c61f94.txt,81,1,2,31,7,7,1,4,4,5,7,7,7,4,6,4,5,7,4,4,3,4,7,7,3,1,5,2,1,1,1,1,1,1,1,5,1,1,1,4,1,6,1,6,1,3,1,1,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.3013c463-08e8-4ccc-b07e-fd7c91c61f94.txt,81,1,2,31,7,7,1,4,4,5,7,7,7,4,6,4,5,7,4,4,3,4,7,7,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,5,1,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.3013c463-08e8-4ccc-b07e-fd7c91c61f94.txt,81,1,2,31,7,7,1,4,4,5,7,7,7,4,6,4,5,7,4,4,3,4,7,7,3,3,5,2,1,1,1,1,1,1,1,3,1,1,1,3,1,5,1,5,1,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.8a113be6-1b8c-4d0b-9ac9-f7859c7946cc.txt,82,1,1,22,5,4,5,6,3,2,3,4,6,5,5,2,5,3,6,4,1,2,1,2,3,4,7,7,1,1,1,1,1,1,1,1,1,1,1,6,1,5,1,5,4,1,1,4,5,5,5,,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,5,5,4,3,,7,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,4,5,5,5,,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,5,5,5,,7,7,1,1,1,1,1,1,1,1,1,1,1,6,1,5,1,5,4,1,1,4,5,5,5,The first Robot shown and the last robot shown. I really could not detect any difference. As both the robots were following a planned path.,2023-03-26-14-09,2023-03-26-14-23,14
s.8a113be6-1b8c-4d0b-9ac9-f7859c7946cc.txt,82,1,1,22,5,4,5,6,3,2,3,4,6,5,5,2,5,3,6,4,1,2,1,2,3,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.8a113be6-1b8c-4d0b-9ac9-f7859c7946cc.txt,82,1,1,22,5,4,5,6,3,2,3,4,6,5,5,2,5,3,6,4,1,2,1,2,3,2,7,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.8a113be6-1b8c-4d0b-9ac9-f7859c7946cc.txt,82,1,1,22,5,4,5,6,3,2,3,4,6,5,5,2,5,3,6,4,1,2,1,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.37c20d4a-c38c-406f-9276-fab375e8847f.txt,83,1,2,35,6,2,4,2,2,6,4,6,5,3,4,3,5,5,2,5,6,4,4,6,3,4,2,6,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,5,5,4,4,,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,,4,3,1,1,1,1,1,1,5,5,1,1,1,5,1,5,1,5,5,1,1,5,5,5,5,,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,,2,6,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,5,5,4,4,,2023-03-27-16-35,2023-03-27-16-47,12
s.37c20d4a-c38c-406f-9276-fab375e8847f.txt,83,1,2,35,6,2,4,2,2,6,4,6,5,3,4,3,5,5,2,5,6,4,4,6,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.37c20d4a-c38c-406f-9276-fab375e8847f.txt,83,1,2,35,6,2,4,2,2,6,4,6,5,3,4,3,5,5,2,5,6,4,4,6,3,2,4,3,1,1,1,1,1,1,5,5,1,1,1,5,1,5,1,5,5,1,1,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.37c20d4a-c38c-406f-9276-fab375e8847f.txt,83,1,2,35,6,2,4,2,2,6,4,6,5,3,4,3,5,5,2,5,6,4,4,6,3,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.0c9c87a2-1915-4ef8-b562-a5b670255511.txt,84,1,2,30,7,3,6,6,6,3,6,6,6,6,5,5,6,6,5,6,4,5,5,5,3,4,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,2,,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2023-04-02-14-47,2023-04-02-15-00,13
s.0c9c87a2-1915-4ef8-b562-a5b670255511.txt,84,1,2,30,7,3,6,6,6,3,6,6,6,6,5,5,6,6,5,6,4,5,5,5,3,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.0c9c87a2-1915-4ef8-b562-a5b670255511.txt,84,1,2,30,7,3,6,6,6,3,6,6,6,6,5,5,6,6,5,6,4,5,5,5,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.0c9c87a2-1915-4ef8-b562-a5b670255511.txt,84,1,2,30,7,3,6,6,6,3,6,6,6,6,5,5,6,6,5,6,4,5,5,5,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.afc9ebda-0899-4eea-a637-bef6d4ae2fc2.txt,85,1,2,36,6,5,3,4,5,3,6,7,7,5,5,3,5,7,4,3,7,4,3,4,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,2,1,2,2,2,2,,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,4,2,2,1,2,1,1,1,,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,2,2,1,2,1,1,1,,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,2,1,4,1,1,1,,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,2,1,2,2,2,2,,2023-04-05-07-08,2023-04-05-07-21,13
s.afc9ebda-0899-4eea-a637-bef6d4ae2fc2.txt,85,1,2,36,6,5,3,4,5,3,6,7,7,5,5,3,5,7,4,3,7,4,3,4,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,4,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.afc9ebda-0899-4eea-a637-bef6d4ae2fc2.txt,85,1,2,36,6,5,3,4,5,3,6,7,7,5,5,3,5,7,4,3,7,4,3,4,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.afc9ebda-0899-4eea-a637-bef6d4ae2fc2.txt,85,1,2,36,6,5,3,4,5,3,6,7,7,5,5,3,5,7,4,3,7,4,3,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,2,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.54a75b07-9a61-4d7b-9188-8534d9f7458d.txt,86,1,2,30,7,1,4,6,7,2,4,6,7,3,4,7,4,7,5,2,5,3,3,2,3,4,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,1,1,4,4,4,4,,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,6,1,1,1,5,3,4,4,,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,3,4,4,4,,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,7,3,1,1,6,4,6,4,,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,1,1,4,4,4,4,,2023-03-31-14-53,2023-03-31-15-12,19
s.54a75b07-9a61-4d7b-9188-8534d9f7458d.txt,86,1,2,30,7,1,4,6,7,2,4,6,7,3,4,7,4,7,5,2,5,3,3,2,3,1,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,6,1,1,1,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.54a75b07-9a61-4d7b-9188-8534d9f7458d.txt,86,1,2,30,7,1,4,6,7,2,4,6,7,3,4,7,4,7,5,2,5,3,3,2,3,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.54a75b07-9a61-4d7b-9188-8534d9f7458d.txt,86,1,2,30,7,1,4,6,7,2,4,6,7,3,4,7,4,7,5,2,5,3,3,2,3,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,7,3,1,1,6,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.54ceda14-3c63-4d1a-aa93-f8291afdb799.txt,87,1,2,23,3,3,4,4,6,5,3,4,3,3,4,4,4,4,6,3,5,5,3,3,4,4,2,4,5,4,3,4,4,4,3,2,3,4,5,4,3,3,3,5,4,5,6,5,7,7,7,,3,1,4,4,4,5,5,5,5,2,3,4,5,3,2,1,1,1,2,6,4,4,5,4,2,,2,2,3,4,5,6,5,6,7,5,5,5,4,4,3,3,3,4,5,6,6,6,5,4,3,,4,2,2,2,2,5,4,6,7,6,5,6,3,3,4,4,3,3,3,4,5,6,4,3,1,,2,4,5,4,3,4,4,4,3,2,3,4,5,4,3,3,3,5,4,5,6,5,7,7,7,,2023-03-26-21-07,2023-03-26-21-15,8
s.54ceda14-3c63-4d1a-aa93-f8291afdb799.txt,87,1,2,23,3,3,4,4,6,5,3,4,3,3,4,4,4,4,6,3,5,5,3,3,4,1,3,1,4,4,4,5,5,5,5,2,3,4,5,3,2,1,1,1,2,6,4,4,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.54ceda14-3c63-4d1a-aa93-f8291afdb799.txt,87,1,2,23,3,3,4,4,6,5,3,4,3,3,4,4,4,4,6,3,5,5,3,3,4,2,2,2,3,4,5,6,5,6,7,5,5,5,4,4,3,3,3,4,5,6,6,6,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.54ceda14-3c63-4d1a-aa93-f8291afdb799.txt,87,1,2,23,3,3,4,4,6,5,3,4,3,3,4,4,4,4,6,3,5,5,3,3,4,3,4,2,2,2,2,5,4,6,7,6,5,6,3,3,4,4,3,3,3,4,5,6,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.6c1771c0-a83f-4ef6-a0dc-2c2195917499.txt,88,1,2,26,2,2,2,2,2,6,4,6,6,2,4,4,6,6,4,2,6,3,5,5,3,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,no,2023-04-01-08-09,2023-04-01-08-20,11
s.6c1771c0-a83f-4ef6-a0dc-2c2195917499.txt,88,1,2,26,2,2,2,2,2,6,4,6,6,2,4,4,6,6,4,2,6,3,5,5,3,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.6c1771c0-a83f-4ef6-a0dc-2c2195917499.txt,88,1,2,26,2,2,2,2,2,6,4,6,6,2,4,4,6,6,4,2,6,3,5,5,3,2,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.6c1771c0-a83f-4ef6-a0dc-2c2195917499.txt,88,1,2,26,2,2,2,2,2,6,4,6,6,2,4,4,6,6,4,2,6,3,5,5,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.85c67879-14c0-4ef2-bd0d-ffc5628b3b76.txt,89,1,1,34,7,7,7,7,7,7,1,7,7,7,1,1,3,1,3,4,1,3,5,5,4,4,1,2,3,3,3,3,2,2,3,3,3,2,2,3,2,3,2,2,3,2,3,3,3,3,2,,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,1,3,1,1,1,1,1,3,3,2,4,2,2,1,1,1,2,2,2,2,2,2,2,2,2,,5,4,6,6,6,6,6,5,5,5,5,5,6,6,6,5,5,5,5,6,6,5,5,5,5,,1,2,3,3,3,3,2,2,3,3,3,2,2,3,2,3,2,2,3,2,3,3,3,3,2,,2023-03-20-20-09,2023-03-20-20-17,8
s.85c67879-14c0-4ef2-bd0d-ffc5628b3b76.txt,89,1,1,34,7,7,7,7,7,7,1,7,7,7,1,1,3,1,3,4,1,3,5,5,4,1,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.85c67879-14c0-4ef2-bd0d-ffc5628b3b76.txt,89,1,1,34,7,7,7,7,7,7,1,7,7,7,1,1,3,1,3,4,1,3,5,5,4,2,1,3,1,1,1,1,1,3,3,2,4,2,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.85c67879-14c0-4ef2-bd0d-ffc5628b3b76.txt,89,1,1,34,7,7,7,7,7,7,1,7,7,7,1,1,3,1,3,4,1,3,5,5,4,3,5,4,6,6,6,6,6,5,5,5,5,5,6,6,6,5,5,5,5,6,6,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.9334f292-53a0-49ac-8358-2f5d9f6e6fc4.txt,90,1,2,20,5,3,4,7,6,4,5,6,5,4,5,3,6,7,5,4,5,5,3,4,3,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,1,1,2,2,1,1,,4,3,1,1,1,1,1,1,1,1,1,1,1,3,1,5,4,4,3,2,1,2,2,1,1,,3,5,1,1,1,1,3,1,1,1,1,1,1,2,1,4,5,5,5,2,1,1,2,1,1,,4,4,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,4,5,3,1,2,2,2,1,,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,1,1,2,2,1,1,,2023-03-29-15-50,2023-03-29-16-05,15
s.9334f292-53a0-49ac-8358-2f5d9f6e6fc4.txt,90,1,2,20,5,3,4,7,6,4,5,6,5,4,5,3,6,7,5,4,5,5,3,4,3,1,4,3,1,1,1,1,1,1,1,1,1,1,1,3,1,5,4,4,3,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.9334f292-53a0-49ac-8358-2f5d9f6e6fc4.txt,90,1,2,20,5,3,4,7,6,4,5,6,5,4,5,3,6,7,5,4,5,5,3,4,3,2,3,5,1,1,1,1,3,1,1,1,1,1,1,2,1,4,5,5,5,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.9334f292-53a0-49ac-8358-2f5d9f6e6fc4.txt,90,1,2,20,5,3,4,7,6,4,5,6,5,4,5,3,6,7,5,4,5,5,3,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,4,5,3,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.0fbde34d-4ac7-4a45-b848-e67833440010.txt,91,1,2,23,3,2,2,5,6,6,7,7,7,5,5,3,7,7,3,5,7,3,5,7,1,4,4,6,1,1,1,1,1,1,1,1,1,1,1,2,1,7,1,1,5,1,7,7,3,7,6,,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,6,6,6,6,6,,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,6,1,1,1,1,1,1,1,1,1,1,1,2,1,7,1,1,5,1,7,7,3,7,6,,2023-04-01-04-14,2023-04-01-04-30,16
s.0fbde34d-4ac7-4a45-b848-e67833440010.txt,91,1,2,23,3,2,2,5,6,6,7,7,7,5,5,3,7,7,3,5,7,3,5,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.0fbde34d-4ac7-4a45-b848-e67833440010.txt,91,1,2,23,3,2,2,5,6,6,7,7,7,5,5,3,7,7,3,5,7,3,5,7,1,2,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,1,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.0fbde34d-4ac7-4a45-b848-e67833440010.txt,91,1,2,23,3,2,2,5,6,6,7,7,7,5,5,3,7,7,3,5,7,3,5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.ed022fbd-7804-44c7-814c-0f94980c12a0.txt,92,1,1,29,7,3,3,5,4,5,6,7,7,5,5,5,5,5,5,6,7,6,3,7,1,4,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,2,2,,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,3,1,1,3,2,1,2,1,,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,2,2,1,3,2,1,1,1,,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,3,1,2,1,1,1,1,,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,2,2,"Robots generally cannot 'feel' anything, the wording seems inaccurate.",2023-04-04-12-57,2023-04-04-13-08,11
s.ed022fbd-7804-44c7-814c-0f94980c12a0.txt,92,1,1,29,7,3,3,5,4,5,6,7,7,5,5,5,5,5,5,6,7,6,3,7,1,1,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,3,1,1,3,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.ed022fbd-7804-44c7-814c-0f94980c12a0.txt,92,1,1,29,7,3,3,5,4,5,6,7,7,5,5,5,5,5,5,6,7,6,3,7,1,2,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,2,2,1,3,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
